id,Name,Team,Position,Birth Date,School,Photo URL,Draft Info,Active Years
16050,김태호 (Tae-ho Kim),NC,C,우투양타,해운대-센텀중-부산정보고-동아대,https://statiz.sporki.com/data/baseball/player/2023/16050.png,24 NC 육성선수,2024년 ~ 2024년
16051,박인우 (In-woo Park),NC,2B,우투우타,군포-청량중-배명고-용인예술과학대,https://statiz.sporki.com/data/baseball/player/2023/16051.png,24 NC 육성선수,2024년 ~ 2024년
16052,김휘건 (Hwi-geon Kim),NC,P,우투우타,소양초-춘천중-휘문고,https://statiz.sporki.com/data/baseball/player/2023/16052.png,24 NC 1라운드 5순위,2024년 ~ 2024년
16053,임상현 (Sang-hyeon Im),NC,P,우투우타,김천시-구미중-상원고,https://statiz.sporki.com/data/baseball/player/2023/16053.png,24 NC 2라운드 15순위,2024년 ~ 2024년
16054,김민균 (Min-kyun Kim),NC,P,좌투좌타,가동초-자양중-경기고,https://statiz.sporki.com/data/baseball/player/2023/16054.png,24 NC 3라운드 25순위,2024년 ~ 2024년
16055,홍유원 (Yu-won Hong),NC,P,우투우타,대현초-포항중-대구고,https://statiz.sporki.com/data/baseball/player/2023/16055.png,24 NC 4라운드 35순위,2024년 ~ 2024년
16056,최우석 (Woo-suk Choi),NC,P,우투우타,서흥초-동인천중-비봉고,https://statiz.sporki.com/data/baseball/player/2023/16056.png,24 NC 5라운드 45순위,2024년 ~ 2024년
16057,손주환 (Ju-hwan Son),NC,P,우투우타,신정중-물금고-동아대,https://statiz.sporki.com/data/baseball/player/2023/16057.png,24 NC 6라운드 55순위,2024년 ~ 2024년
16058,김세훈 (Se-hun Kim),NC,2B,우투우타,경산-경운중-경북고,https://statiz.sporki.com/data/baseball/player/2023/16058.png,24 NC 7라운드 61순위,2024년 ~ 2024년
16059,원종해 (Jong-hae Won),NC,P,우투우타,길동초-건대부중-장충고,https://statiz.sporki.com/data/baseball/player/2023/16059.png,24 NC 7라운드 65순위,2024년 ~ 2024년
16060,조현민 (Hyun-min Cho),NC,2B,우투좌타,성북구-서울이수중-충암고,https://statiz.sporki.com/data/baseball/player/2023/16060.png,24 NC 8라운드 75순위,2024년 ~ 2024년
16061,고승완 (Seung-wan Ko),NC,LF,우투좌타,광주대성초-무등중-광주동성고-연세대,https://statiz.sporki.com/data/baseball/player/2023/16061.png,24 NC 9라운드 85순위,2024년 ~ 2024년
16062,김재민 (Jae-min Kim),NC,C,우투우타,광주서림초-진흥중-진흥고,https://statiz.sporki.com/data/baseball/player/2023/16062.png,24 NC 10라운드 95순위,2024년 ~ 2024년
16063,김준원 (Jun-won Kim),NC,P,우투우타,칠성초-대구중-경북고,https://statiz.sporki.com/data/baseball/player/2023/16063.png,24 NC 11라운드 105순위,2024년 ~ 2024년
16064,카스타노 (Daniel Alexander Castano),NC,P,좌투좌타,-,https://statiz.sporki.com/data/baseball/player/2023/16064.png,24 NC 자유선발,2024년 ~ 2024년
16065,하트 (Kyle Patrick Hart),NC,P,좌투좌타,-,https://statiz.sporki.com/data/baseball/player/2023/16065.png,24 NC 자유선발,2024년 ~ 2024년
16066,데이비슨 (Matthew Glen Davidson),NC,1B,우투우타,-,https://statiz.sporki.com/data/baseball/player/2023/16066.png,24 NC 자유선발,2024년 ~ 2024년
16067,김택연 (Taek-Yeon Kim),두산,P,우투우타,동막초-상인천중-인천고,https://statiz.sporki.com/data/baseball/player/2023/16067.png,24 두산 1라운드 2순위,2024년 ~ 2024년
16068,여동건 (Dong-Keon Yeo),두산,SS,우투우타,가동초-자양중-서울고,https://statiz.sporki.com/data/baseball/player/2023/16068.png,24 두산 2라운드 12순위,2024년 ~ 2024년
16069,임종성 (Jong-Seong Im),두산,2B,우투우타,본리초-대구중-경북고,https://statiz.sporki.com/data/baseball/player/2023/16069.png,24 두산 3라운드 22순위,2024년 ~ 2024년
16070,강태완 (Tae-wan Kang),두산,LF,좌투좌타,장유-양산원동중-상원고,https://statiz.sporki.com/data/baseball/player/2023/16070.png,24 두산 4라운드 32순위,2024년 ~ 2024년
16071,박지호 (Ji-ho Park),두산,P,좌투좌타,천안유소년-모가중-장안고-동강대,https://statiz.sporki.com/data/baseball/player/2023/16071.png,24 두산 5라운드 42순위,2024년 ~ 2024년
16072,전다민 (Da-min Jeon),두산,RF,우투좌타,길동초-청원중-설악고-강릉영동대,https://statiz.sporki.com/data/baseball/player/2023/16072.png,24 두산 6라운드 52순위,2024년 ~ 2024년
16073,김무빈 (Moo-bin Kim),두산,P,좌투좌타,역삼초-대치중-신일고,https://statiz.sporki.com/data/baseball/player/2023/16073.png,24 두산 7라운드 62순위,2024년 ~ 2024년
16074,손율기 (Yul-gi Son),두산,LF,우투좌타,양덕초-마산동중-용마고,https://statiz.sporki.com/data/baseball/player/2023/16074.png,24 두산 8라운드 72순위,2024년 ~ 2024년
16075,김태완 (Tae-wan Kim),두산,P,우투우타,금천구-강남중-선린고,https://statiz.sporki.com/data/baseball/player/2023/16075.png,24 두산 9라운드 82순위,2024년 ~ 2024년
16076,류현준 (Hyun-jun Ryu),두산,C,우투우타,송파구-배재중-신일고,https://statiz.sporki.com/data/baseball/player/2023/16076.png,24 두산 10라운드 92순위,2024년 ~ 2024년
16077,조대현 (Dae-hyun Jo),KIA,P,우투우타,남정초-영남중-강릉고,https://statiz.sporki.com/data/baseball/player/2023/16077.png,24 KIA 1라운드 6순위,2024년 ~ 2024년
16078,이상준 (Sang-jun Lee),KIA,C,우투우타,도곡초-대치중-경기고,https://statiz.sporki.com/data/baseball/player/2023/16078.png,24 KIA 3라운드 26순위,2024년 ~ 2024년
16079,김태윤 (Tae-yun Kim),KIA,P,우투우타,부산사상구-대동중-개성고,https://statiz.sporki.com/data/baseball/player/2023/16079.png,24 KIA 4라운드 36순위,2024년 ~ 2024년
16080,강동훈 (Dong-hoon Kang),KIA,P,우투우타,남산초-청주중-청주고-중앙대,https://statiz.sporki.com/data/baseball/player/2023/16080.png,24 KIA 5라운드 46순위,2024년 ~ 2024년
16081,최지웅 (Ji-woong Choi),KIA,P,우투우타,용인송전중-청담고,https://statiz.sporki.com/data/baseball/player/2023/16081.png,24 KIA 6라운드 56순위,2024년 ~ 2024년
16082,김민주 (Min-ju Kim),KIA,P,우투우타,성동구-건대부중-배명고-강릉영동대,https://statiz.sporki.com/data/baseball/player/2023/16082.png,24 KIA 7라운드 66순위,2024년 ~ 2024년
16083,김민재 (Min-jae Kim),KIA,P,우투우타,효제초-청량중-신일고-동원과학대,https://statiz.sporki.com/data/baseball/player/2023/16083.png,24 KIA 8라운드 76순위,2024년 ~ 2024년
16084,강민제 (Min-je Kang),KIA,2B,우투우타,중앙초-군산중-군산상고,https://statiz.sporki.com/data/baseball/player/2023/16084.png,24 KIA 9라운드 86순위,2024년 ~ 2024년
16085,성영탁 (Yeong-tak Sung),KIA,P,우투우타,부산서구-개성중-부산고,https://statiz.sporki.com/data/baseball/player/2023/16085.png,24 KIA 10라운드 96순위,2024년 ~ 2024년
16086,김두현 (Doo-hyun Kim),KIA,SS,우투우타,수원신곡초-매향중-공주고-동원대,https://statiz.sporki.com/data/baseball/player/2023/16086.png,24 KIA 11라운드 106순위,2024년 ~ 2024년
16087,크로우 (William Chandler Crowe),KIA,P,우투우타,-,https://statiz.sporki.com/data/baseball/player/2023/16087.png,24 KIA 자유선발,2024년 ~ 2024년
16088,네일 (James Aubrey Naile),KIA,P,우투우타,-,https://statiz.sporki.com/data/baseball/player/2023/16088.png,24 KIA 자유선발,2024년 ~ 2024년
16089,전미르 (Mi-Reu Jeon),롯데,P,우투우타,본리초-경복중-경북고,https://statiz.sporki.com/data/baseball/player/2023/16089.png,24 롯데 1라운드 3순위,2024년 ~ 2024년
16090,정현수 (Hyeon-su Jeong),롯데,P,좌투좌타,대연초-부산중-부산고-송원대,https://statiz.sporki.com/data/baseball/player/2023/16090.png,24 롯데 2라운드 13순위,2024년 ~ 2024년
16091,이호준 (Ho-jun Lee),롯데,2B,우투좌타,대구옥산초-경운중-상원고,https://statiz.sporki.com/data/baseball/player/2023/16091.png,24 롯데 3라운드 23순위,2024년 ~ 2024년
16092,박준우 (Jun-woo Park),롯데,P,우투우타,부천시-부천중-유신고,https://statiz.sporki.com/data/baseball/player/2023/16092.png,24 롯데 4라운드 33순위,2024년 ~ 2024년
16093,강성우 (Sung-woo Kang),롯데,2B,우투우타,대전유천초-한밭중-청주고,https://statiz.sporki.com/data/baseball/player/2023/16093.png,24 롯데 5라운드 43순위,2024년 ~ 2024년
16094,박성준 (Seong-jun Park),롯데,P,좌투좌타,강남초-휘문중-휘문고,https://statiz.sporki.com/data/baseball/player/2023/16094.png,24 롯데 6라운드 53순위,2024년 ~ 2024년
16095,이선우 (Sun-woo Lee),롯데,RF,우투우타,서대문구-신월중-덕수고,https://statiz.sporki.com/data/baseball/player/2023/16095.png,24 롯데 7라운드 63순위,2024년 ~ 2024년
16096,안우진 (Woo-jin Ahn),롯데,SS,우투우타,서울학동초-덕수중-휘문고,https://statiz.sporki.com/data/baseball/player/2023/16096.png,24 롯데 8라운드 73순위,2024년 ~ 2024년
16097,소한빈 (Han-bin So),롯데,LF,우투우타,중대초-배명중-서울고,https://statiz.sporki.com/data/baseball/player/2023/16097.png,24 롯데 9라운드 83순위,2024년 ~ 2024년
16098,전하원 (Hawon Jeon),롯데,P,우투우타,수유초-충암중-서울자동차고,https://statiz.sporki.com/data/baseball/player/2023/16098.png,24 롯데 10라운드 93순위,2024년 ~ 2024년
16099,유제모 (Je-mo Yoo),롯데,RF,우투좌타,안양-평촌중-야탑고-동의과학대,https://statiz.sporki.com/data/baseball/player/2023/16099.png,24 롯데 11라운드 103순위,2024년 ~ 2024년
16100,배세종 (Se-Jong Bae),롯데,P,우투우타,안양-충암중-충암고-동아대,https://statiz.sporki.com/data/baseball/player/2023/16100.png,24 롯데 육성선수,2024년 ~ 2024년
16101,백두산 (Du-San Baek),롯데,C,우투우타,수영초-대천중-개성고-동의대,https://statiz.sporki.com/data/baseball/player/2023/16101.png,24 롯데 육성선수,2024년 ~ 2024년
16102,강승구 (Seung-Gu Kang),롯데,C,우투우타,동막초-상인천중-제물포고-강릉영동대,https://statiz.sporki.com/data/baseball/player/2023/16102.png,24 롯데 육성선수,2024년 ~ 2024년
16103,고경표 (Kyung-Pyo Ko),롯데,1B,우투우타,본리초-경상중-경북고-연세대,https://statiz.sporki.com/data/baseball/player/2023/16103.png,24 롯데 육성선수,2024년 ~ 2024년
16104,김대현 (Dae-Hyun Kim),롯데,LF,우투우타,광주서림초-충장중-광주제일고-부산과학기술대,https://statiz.sporki.com/data/baseball/player/2023/16104.png,24 롯데 육성선수,2024년 ~ 2024년
16105,기민성 (Min-Sung Ki),롯데,CF,우투우타,백마초-충암중-덕수고-홍익대,https://statiz.sporki.com/data/baseball/player/2023/16105.png,24 롯데 육성선수,2024년 ~ 2024년
16106,레이예스 (Víctor José Reyes),롯데,RF,우투양타,-,https://statiz.sporki.com/data/baseball/player/2023/16106.png,24 롯데 자유선발,2024년 ~ 2024년
16107,황준서 (Jun-seo Hwang),한화,P,좌투좌타,중랑구-상명중-장충고,https://statiz.sporki.com/data/baseball/player/2023/16107.png,24 한화 1라운드 1순위,2024년 ~ 2024년
16108,조동욱 (Dong-wook Jo),한화,P,좌투좌타,소래초-영남중-장충고,https://statiz.sporki.com/data/baseball/player/2023/16108.png,24 한화 2라운드 11순위,2024년 ~ 2024년
16109,정안석 (An-seok Jeong),한화,2B,우투좌타,강서-신월중-휘문고,https://statiz.sporki.com/data/baseball/player/2023/16109.png,24 한화 3라운드 21순위,2024년 ~ 2024년
16110,황영묵 (Young-mook Hwang),한화,SS,우투좌타,수진초-성일중-충훈고,https://statiz.sporki.com/data/baseball/player/2023/16110.png,24 한화 4라운드 31순위,2024년 ~ 2024년
16111,이기창 (Gi-chang Lee),한화,P,우투우타,수원영통-매향중-유신고,https://statiz.sporki.com/data/baseball/player/2023/16111.png,24 한화 5라운드 41순위,2024년 ~ 2024년
16112,최준서 (Jun-seo Choi),한화,RF,우투좌타,인천숭의초-율곡중-율곡고-동국대,https://statiz.sporki.com/data/baseball/player/2023/16112.png,24 한화 6라운드 51순위,2024년 ~ 2024년
16113,이승현 (Seung-hyeon Lee),한화,C,우투우타,도산초-경상중-경북고,https://statiz.sporki.com/data/baseball/player/2023/16113.png,24 한화 8라운드 71순위,2024년 ~ 2024년
16114,원종혁 (Jong-hyeok Won),한화,P,우투우타,도곡초-휘문중-구리인창고,https://statiz.sporki.com/data/baseball/player/2023/16114.png,24 한화 9라운드 81순위,2024년 ~ 2024년
16115,권현 (Hyeon Kwon),한화,RF,우투우타,사당초-언북중-장충고,https://statiz.sporki.com/data/baseball/player/2023/16115.png,24 한화 10라운드 91순위,2024년 ~ 2024년
16116,승지환 (Ji-hwan Seung),한화,P,우투우타,이천-모가중-유신고,https://statiz.sporki.com/data/baseball/player/2023/16116.png,24 한화 11라운드 101순위,2024년 ~ 2024년
16117,권동욱 (Dong-wook Kwon),한화,LF,우투우타,가동초-휘문중-배명고-동국대,https://statiz.sporki.com/data/baseball/player/2023/16117.png,24 한화 육성선수,2024년 ~ 2024년
16118,김도빈 (Do-bin Kim),한화,P,우투우타,서화초-신흥중-성지고-강릉영동대,https://statiz.sporki.com/data/baseball/player/2023/16118.png,24 한화 육성선수,2024년 ~ 2024년
16119,김선동 (Seon-dong Kim),한화,LF,우투좌타,대전동구-한밭중-대전고-원광대,https://statiz.sporki.com/data/baseball/player/2023/16119.png,24 한화 육성선수,2024년 ~ 2024년
16120,서정훈 (Jung-hoon Seo),한화,C,우투우타,백마초-원당중-백송고-단국대,https://statiz.sporki.com/data/baseball/player/2023/16120.png,24 한화 육성선수,2024년 ~ 2024년
16121,페라자 (Yonathan Jesús Perlaza),한화,RF,우투양타,-,https://statiz.sporki.com/data/baseball/player/2023/16121.png,24 한화 자유선발,2024년 ~ 2024년
16122,전준표 (Jun-pyo Jun),키움,P,우투우타,강동구-잠신중-서울고,https://statiz.sporki.com/data/baseball/player/2023/16122.png,24 키움 1라운드 8순위,2024년 ~ 2024년
16123,김윤하 (Yoon-ha Kim),키움,P,우투우타,남양주-덕수중-장충고,https://statiz.sporki.com/data/baseball/player/2023/16123.png,24 키움 1라운드 9순위,2024년 ~ 2024년
16124,이재상 (Jae-sang Lee),키움,SS,우투우타,갈산초-성남중-성남고,https://statiz.sporki.com/data/baseball/player/2023/16124.png,24 키움 2라운드 16순위,2024년 ~ 2024년
16125,손현기 (Hyun-gi Son),키움,P,좌투좌타,순천북초-순천이수중-전주고,https://statiz.sporki.com/data/baseball/player/2023/16125.png,24 키움 2라운드 19순위,2024년 ~ 2024년
16126,이우현 (Woo-hyun Lee),키움,P,우투우타,화성-안산중앙중-비봉고,https://statiz.sporki.com/data/baseball/player/2023/16126.png,24 키움 3라운드 24순위,2024년 ~ 2024년
