player_name,team,year,home_run_rate,label,batting_side,throwing_hand,height,weight,age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,IBB,onbase_plus_slugging,TB,GIDP,HBP,SH,SF
허정협,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-허정협,R,R,"6' 0""",202,29,37,77,68,3,16,1,0,0,8,0,0,7,19,0.235,0.312,0.25,0,0.562,17,1,1,0,1
장영석,키움히어로즈 (구 넥센히어로즈),2019,0.01694915254237288,키움히어로즈 (구 넥센히어로즈)-2019-장영석,R,R,"6' 1""",220,29,119,413,372,41,92,15,0,7,62,0,0,27,77,0.247,0.31,0.344,0,0.654,128,14,9,0,5
주효상,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-주효상,L,R,"5' 11""",187,21,18,30,29,3,6,2,1,0,5,0,0,1,7,0.207,0.233,0.345,0,0.578,10,0,0,0,0
김은성,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-김은성,R,R,"5' 10""",182,26,5,10,8,1,1,0,0,0,0,0,0,2,2,0.125,0.3,0.125,0,0.425,1,1,0,0,0
김하성,키움히어로즈 (구 넥센히어로즈),2019,0.0304,키움히어로즈 (구 넥센히어로즈)-2019-김하성,R,R,"5' 9""",168,23,139,625,540,112,166,38,2,19,104,33,4,70,80,0.307,0.389,0.491,4,0.88,265,12,7,1,7
김혜성,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-김혜성,L,R,"5' 10""",176,20,122,387,348,57,96,16,7,0,32,20,3,29,85,0.276,0.332,0.362,1,0.694,126,4,2,4,4
김조수,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-김조수,R,R,"5' 10""",178,32,69,32,30,3,8,2,0,0,3,0,0,2,7,0.267,0.313,0.333,0,0.646,10,1,0,0,0
김주형,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-김주형,R,R,"5' 10""",176,23,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김규민,키움히어로즈 (구 넥센히어로즈),2019,0.012,키움히어로즈 (구 넥센히어로즈)-2019-김규민,L,L,"6' 2""",187,26,94,250,222,33,55,8,1,3,24,2,4,22,68,0.248,0.324,0.333,0,0.657,74,4,4,0,2
김웅빈,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-김웅빈,L,R,"5' 11""",185,23,4,11,11,1,3,1,0,0,3,0,0,0,2,0.273,0.273,0.364,0,0.636,4,2,0,0,0
이지영,키움히어로즈 (구 넥센히어로즈),2019,0.0030211480362537764,키움히어로즈 (구 넥센히어로즈)-2019-이지영,R,R,"5' 10""",187,33,106,331,308,40,87,5,1,1,39,5,1,15,28,0.283,0.317,0.315,1,0.632,97,14,1,6,1
이정후,키움히어로즈 (구 넥센히어로즈),2019,0.009523809523809525,키움히어로즈 (구 넥센히어로즈)-2019-이정후,L,R,"6' 1""",192,20,140,630,574,91,193,31,10,6,68,13,7,45,40,0.336,0.386,0.456,0,0.842,262,15,4,3,4
임병욱,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-임병욱,L,R,"6' 1""",198,23,117,419,379,39,92,17,5,0,41,10,2,23,110,0.243,0.305,0.314,0,0.619,119,6,11,6,0
임지열,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-임지열,R,R,"5' 10""",198,23,11,18,15,0,2,1,0,0,3,0,0,1,7,0.133,0.235,0.2,0,0.435,3,1,1,1,0
박병호,키움히어로즈 (구 넥센히어로즈),2019,0.06203007518796992,키움히어로즈 (구 넥센히어로즈)-2019-박병호,R,R,"6' 1""",220,32,122,532,432,92,121,22,0,33,98,0,1,78,117,0.28,0.399,0.56,5,0.959,242,7,13,0,9
박동원,키움히어로즈 (구 넥센히어로즈),2019,0.027700831024930747,키움히어로즈 (구 넥센히어로즈)-2019-박동원,R,R,"5' 10""",202,29,112,361,317,50,94,15,1,10,55,1,0,34,56,0.297,0.367,0.445,0,0.812,141,10,2,7,1
박정음,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-박정음,L,L,"5' 8""",169,30,60,88,71,13,14,2,1,0,7,6,5,11,31,0.197,0.345,0.254,0,0.598,18,1,5,1,0
Jerry Sands,키움히어로즈 (구 넥센히어로즈),2019,0.04567699836867863,키움히어로즈 (구 넥센히어로즈)-2019-Jerry Sands,R,R,"6' 4""",225,31,139,613,525,100,160,39,1,28,113,1,2,77,101,0.305,0.396,0.543,1,0.939,285,17,6,0,5
서건창,키움히어로즈 (구 넥센히어로즈),2019,0.00411522633744856,키움히어로즈 (구 넥센히어로즈)-2019-서건창,L,R,"5' 8""",154,29,113,486,426,67,128,23,3,2,41,17,3,49,50,0.301,0.373,0.383,1,0.755,163,5,3,3,5
송성문,키움히어로즈 (구 넥센히어로즈),2019,0.008955223880597015,키움히어로즈 (구 넥센히어로즈)-2019-송성문,L,R,"6' 0""",194,22,103,335,308,33,70,12,5,3,34,2,1,19,53,0.227,0.269,0.328,0,0.597,101,7,0,4,4
예진원,키움히어로즈 (구 넥센히어로즈),2019,0.0,키움히어로즈 (구 넥센히어로즈)-2019-예진원,L,L,"5' 8""",187,20,2,8,6,1,1,1,0,0,1,0,0,2,3,0.167,0.375,0.333,0,0.708,2,0,0,0,0
변상권,키움히어로즈 (구 넥센히어로즈),2020,0.015625,키움히어로즈 (구 넥센히어로즈)-2020-변상권,L,R,"5' 10""",176,23,35,64,62,7,17,5,0,1,16,0,0,1,20,0.274,0.281,0.403,0,0.685,25,2,0,0,1
허정협,키움히어로즈 (구 넥센히어로즈),2020,0.027777777777777776,키움히어로즈 (구 넥센히어로즈)-2020-허정협,R,R,"6' 0""",202,30,111,360,314,45,84,12,0,10,43,0,0,40,73,0.268,0.353,0.401,0,0.754,126,7,2,3,1
전병우,키움히어로즈 (구 넥센히어로즈),2020,0.01990049751243781,키움히어로즈 (구 넥센히어로즈)-2020-전병우,R,R,"5' 11""",198,27,119,402,359,46,85,13,3,8,48,7,0,37,100,0.237,0.31,0.357,0,0.667,128,7,2,2,2
주효상,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-주효상,L,R,"5' 11""",187,22,63,101,84,6,16,4,0,0,7,0,0,13,26,0.191,0.296,0.238,0,0.534,20,0,0,3,1
김병휘,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-김병휘,R,R,"5' 9""",174,19,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김은성,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-김은성,R,R,"5' 10""",182,27,16,6,4,0,2,0,0,0,0,0,0,1,1,0.5,0.667,0.5,0,1.167,2,1,1,0,0
김하성,키움히어로즈 (구 넥센히어로즈),2020,0.04823151125401929,키움히어로즈 (구 넥센히어로즈)-2020-김하성,R,R,"5' 9""",168,24,138,622,533,111,163,24,1,30,109,23,2,75,68,0.306,0.397,0.524,3,0.921,279,12,8,3,3
김혜성,키움히어로즈 (구 넥센히어로즈),2020,0.012658227848101266,키움히어로즈 (구 넥센히어로즈)-2020-김혜성,L,R,"5' 10""",176,21,142,553,499,80,142,24,6,7,61,25,8,46,94,0.285,0.345,0.399,0,0.744,199,6,2,2,4
김재현,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-김재현,R,R,"5' 10""",187,27,4,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김주형,키움히어로즈 (구 넥센히어로즈),2020,0.02,키움히어로즈 (구 넥센히어로즈)-2020-김주형,R,R,"5' 10""",176,24,39,50,43,8,10,3,0,1,6,0,1,4,10,0.233,0.327,0.372,0,0.699,16,0,2,1,0
김규민,키움히어로즈 (구 넥센히어로즈),2020,0.009009009009009009,키움히어로즈 (구 넥센히어로즈)-2020-김규민,L,L,"6' 2""",187,27,54,111,101,13,21,2,1,1,6,1,0,5,24,0.208,0.25,0.277,0,0.527,28,3,1,3,1
김수환,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-김수환,R,R,"5' 10""",220,22,9,12,11,1,2,1,0,0,2,0,0,1,5,0.182,0.25,0.273,0,0.523,3,1,0,0,0
김웅빈,키움히어로즈 (구 넥센히어로즈),2020,0.03404255319148936,키움히어로즈 (구 넥센히어로즈)-2020-김웅빈,L,R,"5' 11""",185,24,73,235,207,25,57,13,0,8,31,1,0,17,65,0.275,0.335,0.454,1,0.789,94,6,3,5,3
이지영,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-이지영,R,R,"5' 10""",187,34,101,289,262,22,81,10,2,0,36,1,1,19,28,0.309,0.364,0.363,1,0.726,95,8,4,3,1
이정후,키움히어로즈 (구 넥센히어로즈),2020,0.024311183144246355,키움히어로즈 (구 넥센히어로즈)-2020-이정후,L,R,"6' 1""",192,21,140,617,544,85,181,49,5,15,101,12,2,59,47,0.333,0.397,0.524,6,0.921,285,16,4,2,8
이택근,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-이택근,R,R,"6' 0""",196,39,20,64,57,5,11,5,0,0,7,0,0,7,21,0.193,0.281,0.281,0,0.562,16,1,0,0,0
임병욱,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-임병욱,L,R,"6' 1""",198,24,12,41,37,3,10,4,0,0,6,3,0,4,10,0.27,0.342,0.378,1,0.72,14,1,0,0,0
임지열,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-임지열,R,R,"5' 10""",198,24,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,2.0,1,0,0,0,0
문찬,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-문찬,S,R,"6' 0""",182,29,5,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
Taylor Motter,키움히어로즈 (구 넥센히어로즈),2020,0.02702702702702703,키움히어로즈 (구 넥센히어로즈)-2020-Taylor Motter,R,R,"6' 1""",195,30,10,37,35,4,4,0,0,1,3,0,0,1,10,0.114,0.135,0.2,0,0.335,7,0,0,0,1
박병호,키움히어로즈 (구 넥센히어로즈),2020,0.05483028720626632,키움히어로즈 (구 넥센히어로즈)-2020-박병호,R,R,"6' 1""",220,33,93,383,309,56,69,7,0,21,66,0,0,57,114,0.223,0.353,0.45,2,0.802,139,8,9,0,8
박동원,키움히어로즈 (구 넥센히어로즈),2020,0.03225806451612903,키움히어로즈 (구 넥센히어로즈)-2020-박동원,R,R,"5' 10""",202,30,112,372,324,45,81,21,0,12,50,0,0,38,68,0.25,0.338,0.426,0,0.764,138,10,6,2,2
박정음,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-박정음,L,L,"5' 8""",169,31,86,47,43,20,8,0,1,0,2,9,1,2,14,0.186,0.255,0.233,0,0.488,10,0,2,0,0
박주홍,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-박주홍,L,L,"6' 2""",202,19,13,25,24,0,6,2,0,0,1,0,1,1,10,0.25,0.28,0.333,0,0.613,8,0,0,0,0
박준태,키움히어로즈 (구 넥센히어로즈),2020,0.011286681715575621,키움히어로즈 (구 넥센히어로즈)-2020-박준태,L,R,"5' 11""",165,28,128,443,347,71,85,13,1,5,29,5,1,65,120,0.245,0.389,0.331,0,0.721,115,4,19,9,3
Addison Russell,키움히어로즈 (구 넥센히어로즈),2020,0.007380073800738007,키움히어로즈 (구 넥센히어로즈)-2020-Addison Russell,R,R,"6' 0""",200,26,65,271,244,22,62,14,0,2,31,2,0,22,37,0.254,0.317,0.336,1,0.653,82,6,2,0,3
서건창,키움히어로즈 (구 넥센히어로즈),2020,0.008403361344537815,키움히어로즈 (구 넥센히어로즈)-2020-서건창,L,R,"5' 8""",154,30,135,595,484,79,134,28,5,5,52,24,10,91,58,0.277,0.39,0.386,1,0.776,187,8,5,5,10
송우현,키움히어로즈 (구 넥센히어로즈),2020,0.0,키움히어로즈 (구 넥센히어로즈)-2020-송우현,L,L,"5' 11""",171,23,14,15,12,3,0,0,0,0,0,0,0,2,4,0.0,0.2,0.0,0,0.2,0,0,1,0,0
변상권,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-변상권,L,R,"5' 10""",176,24,72,171,159,19,38,5,4,0,20,0,0,9,40,0.239,0.275,0.321,0,0.596,51,2,0,0,3
Will Craig,키움히어로즈 (구 넥센히어로즈),2021,0.024291497975708502,키움히어로즈 (구 넥센히어로즈)-2021-Will Craig,R,R,"6' 3""",235,26,61,247,222,25,55,12,0,6,30,0,1,20,43,0.248,0.32,0.383,1,0.703,85,4,4,0,1
David Freitas,키움히어로즈 (구 넥센히어로즈),2021,0.013513513513513514,키움히어로즈 (구 넥센히어로즈)-2021-David Freitas,R,R,"6' 1""",250,32,43,148,139,13,36,10,0,2,14,0,0,7,29,0.259,0.297,0.374,0,0.671,52,7,1,0,1
허정협,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-허정협,R,R,"6' 0""",202,31,29,52,45,5,7,0,0,0,2,0,0,7,10,0.156,0.269,0.156,0,0.425,7,1,0,0,0
전병우,키움히어로즈 (구 넥센히어로즈),2021,0.022988505747126436,키움히어로즈 (구 넥센히어로즈)-2021-전병우,R,R,"5' 11""",198,28,115,261,214,35,40,8,0,6,31,3,1,33,83,0.187,0.319,0.308,0,0.628,66,0,9,4,1
김병휘,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-김병휘,R,R,"5' 9""",174,20,13,11,10,5,2,0,0,0,0,0,0,1,2,0.2,0.273,0.2,0,0.473,2,0,0,0,0
김은성,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-김은성,R,R,"5' 10""",182,28,6,18,18,1,5,3,0,0,2,0,0,0,6,0.278,0.278,0.444,0,0.722,8,0,0,0,0
김혜성,키움히어로즈 (구 넥센히어로즈),2021,0.004724409448818898,키움히어로즈 (구 넥센히어로즈)-2021-김혜성,L,R,"5' 10""",176,22,144,635,559,99,170,20,3,3,66,46,4,65,97,0.304,0.372,0.367,3,0.738,205,8,1,0,10
김재현,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-김재현,R,R,"5' 10""",187,28,39,51,46,2,10,7,0,0,8,0,1,3,12,0.217,0.265,0.37,0,0.635,17,1,0,2,0
김주형,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-김주형,R,R,"5' 10""",176,25,36,70,50,5,9,3,0,0,5,1,0,4,15,0.18,0.388,0.24,0,0.628,12,0,13,3,0
김수환,키움히어로즈 (구 넥센히어로즈),2021,0.045454545454545456,키움히어로즈 (구 넥센히어로즈)-2021-김수환,R,R,"5' 10""",220,23,13,44,41,5,9,2,0,2,5,0,0,2,17,0.22,0.25,0.415,0,0.665,17,2,0,0,1
김휘집,키움히어로즈 (구 넥센히어로즈),2021,0.011235955056179775,키움히어로즈 (구 넥센히어로즈)-2021-김휘집,R,R,"5' 10""",194,19,34,89,70,9,9,1,0,1,8,1,0,13,23,0.129,0.279,0.186,0,0.465,13,0,2,3,1
김웅빈,키움히어로즈 (구 넥센히어로즈),2021,0.021505376344086023,키움히어로즈 (구 넥센히어로즈)-2021-김웅빈,L,R,"5' 11""",185,25,97,279,232,24,56,13,1,6,35,1,1,34,73,0.241,0.357,0.384,2,0.741,89,2,9,2,2
이지영,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-이지영,R,R,"5' 10""",187,35,108,258,233,29,64,5,1,0,31,3,1,19,17,0.275,0.328,0.305,2,0.633,71,10,1,2,3
이주형,키움히어로즈 (구 넥센히어로즈),2021,0.09090909090909091,키움히어로즈 (구 넥센히어로즈)-2021-이주형,L,L,"6' 0""",220,18,5,11,10,1,1,0,0,1,3,0,0,1,7,0.1,0.182,0.4,0,0.582,4,0,0,0,0
이정후,키움히어로즈 (구 넥센히어로즈),2021,0.012867647058823529,키움히어로즈 (구 넥센히어로즈)-2021-이정후,L,R,"6' 1""",192,22,123,544,464,78,167,42,6,7,84,10,3,62,37,0.36,0.438,0.522,1,0.959,242,8,9,0,9
이명기,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-이명기,R,R,"6' 1""",227,21,3,8,6,0,1,0,0,0,1,0,0,2,3,0.167,0.375,0.167,0,0.542,1,0,0,0,0
이용규,키움히어로즈 (구 넥센히어로즈),2021,0.0018281535648994515,키움히어로즈 (구 넥센히어로즈)-2021-이용규,L,L,"5' 9""",155,35,133,547,459,88,136,16,8,1,43,17,2,71,46,0.296,0.392,0.373,2,0.764,171,5,5,6,6
임지열,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-임지열,R,R,"5' 10""",198,25,19,30,25,5,3,0,0,0,0,0,1,4,10,0.12,0.267,0.12,0,0.387,3,1,1,0,0
문찬,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-문찬,S,R,"6' 0""",182,30,13,17,14,0,2,0,0,0,1,0,0,3,4,0.143,0.294,0.143,0,0.437,2,1,0,0,0
박병호,키움히어로즈 (구 넥센히어로즈),2021,0.041928721174004195,키움히어로즈 (구 넥센히어로즈)-2021-박병호,R,R,"6' 1""",220,34,118,477,409,48,93,23,0,20,76,0,1,47,141,0.227,0.323,0.43,3,0.753,176,9,14,0,7
박동원,키움히어로즈 (구 넥센히어로즈),2021,0.04573804573804574,키움히어로즈 (구 넥센히어로즈)-2021-박동원,R,R,"5' 10""",202,31,131,481,413,61,103,21,0,22,83,2,0,53,114,0.249,0.342,0.46,0,0.802,190,12,7,5,3
박정음,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-박정음,L,L,"5' 8""",169,32,70,18,14,19,0,0,0,0,1,4,2,2,3,0.0,0.167,0.0,0,0.167,0,1,1,0,1
박주홍,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-박주홍,L,L,"6' 2""",202,20,23,56,47,4,5,2,0,0,3,1,1,9,21,0.106,0.25,0.149,0,0.399,7,1,0,0,0
박준태,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-박준태,L,R,"5' 11""",165,29,27,58,46,10,9,3,0,0,4,1,0,10,16,0.196,0.362,0.261,0,0.623,12,0,2,0,0
신준우,키움히어로즈 (구 넥센히어로즈),2021,0.0,키움히어로즈 (구 넥센히어로즈)-2021-신준우,R,R,"5' 9""",182,20,56,51,42,7,7,3,0,0,4,0,1,4,21,0.167,0.28,0.238,0,0.518,10,1,3,1,1
송성문,키움히어로즈 (구 넥센히어로즈),2021,0.021897810218978103,키움히어로즈 (구 넥센히어로즈)-2021-송성문,L,R,"6' 0""",194,24,66,274,245,30,61,10,1,6,33,0,0,25,42,0.249,0.32,0.371,0,0.691,91,2,1,2,1
송우현,키움히어로즈 (구 넥센히어로즈),2021,0.010638297872340425,키움히어로즈 (구 넥센히어로즈)-2021-송우현,L,L,"5' 11""",171,24,69,282,250,34,74,17,2,3,42,1,1,28,49,0.296,0.37,0.416,1,0.786,104,4,2,1,1
예진원,키움히어로즈 (구 넥센히어로즈),2021,0.007575757575757576,키움히어로즈 (구 넥센히어로즈)-2021-예진원,L,L,"5' 8""",187,22,52,132,114,16,18,6,1,1,8,0,1,12,28,0.158,0.248,0.254,0,0.503,29,2,2,3,1
전병우,키움히어로즈 (구 넥센히어로즈),2022,0.021645021645021644,키움히어로즈 (구 넥센히어로즈)-2022-전병우,R,R,"5' 11""",198,29,115,231,197,14,40,7,0,5,21,0,0,17,68,0.203,0.288,0.315,0,0.603,62,5,7,9,1
김민국,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-김민국,R,R,"5' 9""",176,30,3,4,3,0,0,0,0,0,1,0,0,1,1,0.0,0.25,0.0,0,0.25,0,0,0,0,0
김혜성,키움히어로즈 (구 넥센히어로즈),2022,0.007067137809187279,키움히어로즈 (구 넥센히어로즈)-2022-김혜성,L,R,"5' 10""",176,23,129,566,516,81,164,18,7,4,48,34,7,47,83,0.318,0.373,0.403,3,0.776,208,9,0,0,3
김재현,키움히어로즈 (구 넥센히어로즈),2022,0.011363636363636364,키움히어로즈 (구 넥센히어로즈)-2022-김재현,R,R,"5' 10""",187,29,56,88,82,4,17,4,0,1,9,0,0,2,19,0.207,0.233,0.293,0,0.525,24,3,1,2,1
김주형,키움히어로즈 (구 넥센히어로즈),2022,0.007692307692307693,키움히어로즈 (구 넥센히어로즈)-2022-김주형,R,R,"5' 10""",176,26,55,130,110,16,22,7,1,1,5,1,0,4,29,0.2,0.305,0.309,0,0.614,34,4,13,2,1
김준완,키움히어로즈 (구 넥센히어로즈),2022,0.002512562814070352,키움히어로즈 (구 넥센히어로즈)-2022-김준완,L,R,"5' 8""",165,31,111,398,317,43,61,10,2,1,28,1,1,64,71,0.192,0.339,0.246,0,0.585,78,4,8,6,3
김시앙,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-김시앙,R,R,"5' 10""",174,20,13,14,12,1,1,0,0,0,0,0,0,1,8,0.083,0.154,0.083,0,0.237,1,1,0,1,0
김수환,키움히어로즈 (구 넥센히어로즈),2022,0.023809523809523808,키움히어로즈 (구 넥센히어로즈)-2022-김수환,R,R,"5' 10""",220,24,57,168,140,18,25,6,0,4,14,0,0,21,56,0.179,0.297,0.307,0,0.604,43,0,3,3,1
김휘집,키움히어로즈 (구 넥센히어로즈),2022,0.020356234096692113,키움히어로즈 (구 넥센히어로즈)-2022-김휘집,R,R,"5' 10""",194,20,112,393,333,40,74,12,1,8,36,0,0,39,115,0.222,0.326,0.336,0,0.662,112,6,14,3,4
김웅빈,키움히어로즈 (구 넥센히어로즈),2022,0.007407407407407408,키움히어로즈 (구 넥센히어로즈)-2022-김웅빈,L,R,"5' 11""",185,26,45,135,115,17,26,5,1,1,11,0,2,13,38,0.226,0.326,0.313,1,0.639,36,2,4,3,0
이병규,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-이병규,L,R,"5' 8""",160,27,24,40,38,7,7,1,1,0,5,1,0,2,11,0.184,0.225,0.263,0,0.488,10,0,0,0,0
이재홍,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-이재홍,R,R,"5' 7""",154,23,4,4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0,0.5,1,0,0,0,0
이지영,키움히어로즈 (구 넥센히어로즈),2022,0.0044444444444444444,키움히어로즈 (구 넥센히어로즈)-2022-이지영,R,R,"5' 10""",187,36,137,450,420,38,112,13,4,2,37,1,1,20,44,0.267,0.303,0.331,2,0.634,139,16,2,8,0
이주형,키움히어로즈 (구 넥센히어로즈),2022,0.011764705882352941,키움히어로즈 (구 넥센히어로즈)-2022-이주형,L,L,"6' 0""",220,19,32,85,71,7,12,0,0,1,8,0,0,10,27,0.169,0.294,0.211,0,0.505,15,0,3,0,1
이정후,키움히어로즈 (구 넥센히어로즈),2022,0.03668261562998405,키움히어로즈 (구 넥센히어로즈)-2022-이정후,L,R,"6' 1""",192,23,142,627,553,85,193,36,10,23,113,5,0,66,32,0.349,0.421,0.575,12,0.996,318,10,5,0,3
이명기,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-이명기,R,R,"6' 1""",227,22,2,4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0,0.5,1,0,0,0,0
이용규,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-이용규,L,L,"5' 9""",155,36,86,326,271,34,54,6,0,0,21,12,2,45,42,0.199,0.326,0.221,0,0.548,60,7,7,1,2
임지열,키움히어로즈 (구 넥센히어로즈),2022,0.006756756756756757,키움히어로즈 (구 넥센히어로즈)-2022-임지열,R,R,"5' 10""",198,26,40,148,131,16,36,6,0,1,15,1,0,10,43,0.275,0.331,0.344,0,0.675,45,2,2,3,2
박찬혁,키움히어로즈 (구 넥센히어로즈),2022,0.03428571428571429,키움히어로즈 (구 넥센히어로즈)-2022-박찬혁,R,R,"5' 10""",185,19,52,175,161,13,34,5,0,6,17,0,1,9,67,0.211,0.274,0.354,0,0.628,57,1,5,0,0
박주홍,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-박주홍,L,L,"6' 2""",202,21,21,57,49,4,11,1,1,0,3,0,0,8,18,0.225,0.333,0.286,1,0.619,14,1,0,0,0
박준태,키움히어로즈 (구 넥센히어로즈),2022,0.011904761904761904,키움히어로즈 (구 넥센히어로즈)-2022-박준태,L,R,"5' 11""",165,30,52,84,70,9,11,4,0,1,10,0,0,11,33,0.157,0.289,0.257,0,0.546,18,0,2,1,0
Yasiel Puig,키움히어로즈 (구 넥센히어로즈),2022,0.038391224862888484,키움히어로즈 (구 넥센히어로즈)-2022-Yasiel Puig,R,R,"6' 2""",240,31,126,547,473,65,131,30,0,21,73,6,3,58,100,0.277,0.368,0.474,1,0.841,224,6,12,0,4
신준우,키움히어로즈 (구 넥센히어로즈),2022,0.0,키움히어로즈 (구 넥센히어로즈)-2022-신준우,R,R,"5' 9""",182,21,76,54,43,6,6,3,0,0,0,0,0,7,19,0.14,0.289,0.209,0,0.498,9,0,2,2,0
송성문,키움히어로즈 (구 넥센히어로즈),2022,0.021630615640599003,키움히어로즈 (구 넥센히어로즈)-2022-송성문,L,R,"6' 0""",194,25,142,601,547,67,135,21,4,13,79,0,1,45,65,0.247,0.302,0.371,6,0.673,203,8,1,1,7
